frequency_hz,D_eff_m2_per_s,w_eff_m_per_s,kernel_fit_rel_full_vector,rms_channel,residual_norm,lambda_channel_at_snr1,channel_residual_dof,chi2_reject_threshold,lambda_required_90pct_power,snr_required_one_mode_rejection,snr_required_one_mode_rejection_db,sigma_D_at_channel_snr1_m2_per_s,one_sided_z_separation_required,snr_required_positive_D,snr_required_positive_D_db,hidden_risk_ratio_Sreject_over_SD,positive_D_detectable_before_one_mode_rejection
100000000.0,0.0026097950669075887,25700.98361557631,1.643839016952084e-05,0.5830155513850299,2.3475510693935862e-05,1.621324028192397e-09,6,20.061901972375512,27.471227984801992,130167.9685245255,102.29008254109316,251.66070065918356,4.063702019329202,391859.9243373995,111.86261700576593,0.332179843970082,False
500000000.0,0.0025486032154768343,25757.75760614757,8.332491610822727e-05,0.5764103914203441,0.00011764739407589031,4.1658249866658686e-08,6,20.061901972375512,27.471227984801992,25679.61606346922,88.19177052597121,1.9933184755964808,4.063702019329202,3178.3104820936587,70.0439264041462,8.079643637129248,True
1000000000.0,0.0023489449293112477,25924.05240248101,0.00017384869639463116,0.5561631098090943,0.00023683683160861572,1.813402154286759e-07,6,20.061901972375512,27.471227984801992,12308.127116023279,81.80383945820714,0.24131454937085,4.063702019329202,417.47697416617507,52.412650541621645,29.482169982203803,True
